App ID,App Name,Category,Rating,Number of Reviews,Installs,Size (MB),Price (USD),Content Rating,Type,Developer Name,Last Updated,Android Version,Current Version,In-App Purchases,Ad Supported,App Revenue (USD),User Engagement Score
app40943,App_9518,Productivity,3.8,267011,8721357,41.11,14.53,Everyone,Paid,Developer J,2024-09-21,7.0 and up,3.2,Yes,No,132398500.28,2.18
app61311,App_2291,Education,1.2,313141,5653430,41.16,16.27,Everyone 10+,Paid,Developer F,2024-03-21,6.0 and up,7.4,Yes,Yes,96437907.44,2.69
app37950,App_5254,Travel,2.9,74538,3076040,165.9,0.0,Teen,Free,Developer G,2024-05-28,9.0 and up,4.0,No,Yes,0.0,3.16
app34873,App_9278,Health & Fitness,2.1,442683,4916401,348.44,3.88,Teen,Paid,Developer H,2024-09-25,10.0 and up,7.4,No,No,19898165.4,6.24
app73280,App_9472,Health & Fitness,1.1,63409,5455403,311.49,0.0,Everyone,Free,Developer G,2024-04-18,5.0 and up,4.0,No,Yes,519619.16,8.69
app76665,App_7825,Finance,2.1,488131,9821886,184.94,0.0,Mature 17+,Free,Developer I,2024-07-26,5.0 and up,1.0,Yes,Yes,941014.57,7.69
app76266,App_7509,Health & Fitness,2.1,176239,4852465,472.24,0.17,Everyone,Paid,Developer D,2024-07-17,9.0 and up,6.3,No,No,2425963.25,1.18
app28450,App_8059,Shopping,4.5,279541,2745824,381.29,0.0,Teen,Free,Developer D,2024-11-19,9.0 and up,5.1,No,Yes,62900.37,4.82
app97167,App_3659,Game,1.3,371946,8605521,383.29,0.0,Mature 17+,Free,Developer D,2024-03-10,5.0 and up,3.2,No,No,1894733.76,6.93
app58589,App_2870,Game,4.1,354670,7935432,309.22,9.86,Everyone,Paid,Developer B,2024-11-26,8.0 and up,3.2,No,No,81605801.93,8.1
app70057,App_9340,Finance,3.3,491958,9911323,228.79,5.83,Everyone,Paid,Developer H,2024-04-14,10.0 and up,3.2,Yes,No,58027112.55,4.72
app52048,App_7352,Game,4.2,163266,7620249,395.32,7.89,Everyone,Paid,Developer E,2024-05-08,8.0 and up,6.3,Yes,No,63699992.34,5.99
app35584,App_1264,Photography,2.8,102775,5362722,448.48,0.0,Everyone,Free,Developer B,2024-11-06,6.0 and up,5.1,Yes,Yes,4491491.49,5.58
app27376,App_4908,Finance,2.0,98734,243692,445.6,7.15,Everyone,Paid,Developer E,2024-05-06,9.0 and up,1.0,Yes,Yes,1814106.72,2.31
app18053,App_7608,Social,1.0,371598,765534,73.01,0.0,Teen,Free,Developer C,2024-06-30,5.0 and up,3.2,No,No,84068.34,9.75
app91908,App_4805,Travel,3.9,138250,6495469,241.96,0.0,Mature 17+,Free,Developer C,2024-04-07,7.0 and up,1.0,Yes,Yes,2369967.67,2.6
app89908,App_9789,Game,3.2,81818,9793990,448.72,17.37,Everyone,Paid,Developer F,2024-02-04,7.0 and up,1.0,No,Yes,170121606.3,1.75
app51216,App_3210,Music,2.9,323742,9127735,34.59,0.0,Everyone 10+,Free,Developer G,2024-09-22,7.0 and up,1.0,No,No,347511.37,4.74
app32752,App_6678,Music,1.1,185028,7478035,296.89,0.0,Mature 17+,Free,Developer B,2024-07-14,5.0 and up,4.0,No,No,645852.11,5.69
app41224,App_6107,Social,2.5,307974,9509510,298.89,0.0,Everyone,Free,Developer B,2024-03-31,8.0 and up,7.4,No,No,483077.45,5.95
app98170,App_6035,Shopping,3.3,173247,3113105,141.6,18.14,Everyone 10+,Paid,Developer C,2024-01-09,10.0 and up,5.1,Yes,No,58437570.1,2.04
app61180,App_8136,Travel,3.3,233442,4324269,432.08,0.0,Teen,Free,Developer B,2024-06-28,8.0 and up,2.5,No,No,2963463.02,5.6
app64296,App_9417,Productivity,1.7,322702,9490738,27.02,0.0,Teen,Free,Developer J,2024-01-07,7.0 and up,4.0,No,No,1856478.56,3.41
app20240,App_6736,Photography,4.4,51102,6628460,122.22,4.39,Everyone,Paid,Developer I,2024-01-17,5.0 and up,4.0,Yes,No,31387583.43,1.17
app73718,App_4613,Health & Fitness,3.7,323374,3490736,361.82,0.0,Everyone 10+,Free,Developer J,2024-07-03,6.0 and up,7.4,No,No,402565.59,1.82
app26958,App_5009,Finance,4.2,492630,5419332,17.96,15.5,Mature 17+,Paid,Developer A,2024-09-03,10.0 and up,3.2,No,Yes,84748553.7,1.16
app35656,App_9966,Finance,1.7,17062,5221751,81.42,0.0,Everyone,Free,Developer G,2024-02-16,5.0 and up,2.5,Yes,No,717580.14,1.35
app24387,App_3175,Shopping,4.1,482332,4026346,74.51,0.0,Teen,Free,Developer H,2024-10-06,4.1 and up,7.4,No,Yes,2354559.93,5.95
app73294,App_6302,Finance,3.9,283095,2259509,368.88,0.0,Everyone 10+,Free,Developer E,2024-07-03,8.0 and up,7.4,Yes,No,279274.37,7.77
app43153,App_4075,Education,4.5,140528,4708005,86.81,0.0,Mature 17+,Free,Developer B,2024-11-29,7.0 and up,5.1,No,No,2009401.14,7.11
app75484,App_3219,Game,4.3,138636,8416893,15.62,0.0,Everyone,Free,Developer A,2024-12-10,8.0 and up,6.3,Yes,Yes,1089648.14,4.64
app94097,App_9058,Game,2.1,119572,247407,247.25,0.0,Mature 17+,Free,Developer B,2024-02-22,8.0 and up,3.2,Yes,Yes,5275.7,1.04
app65207,App_8792,Social,2.0,103198,6396757,28.42,15.04,Teen,Paid,Developer F,2024-05-03,6.0 and up,1.0,No,No,99117620.56,2.93
app16681,App_7356,Travel,2.7,391510,5105042,393.09,0.0,Everyone,Free,Developer I,2024-08-19,9.0 and up,6.3,Yes,No,3047374.28,8.95
app88567,App_2173,Social,4.5,257686,4395185,22.85,0.0,Everyone,Free,Developer E,2024-08-21,5.0 and up,7.4,No,Yes,131007.65,2.7
app29446,App_6601,Health & Fitness,4.7,103105,1201903,420.95,3.91,Teen,Paid,Developer G,2024-06-22,6.0 and up,3.2,No,No,5125859.93,6.42
app82521,App_5512,Music,4.8,78047,4699477,319.4,16.03,Everyone 10+,Paid,Developer F,2024-12-24,10.0 and up,6.3,No,Yes,78841424.91,6.4
app89176,App_4148,Health & Fitness,3.7,252874,6881778,204.52,0.0,Everyone,Free,Developer D,2024-02-02,4.1 and up,3.2,Yes,No,2421990.5,6.29
app59903,App_3434,Music,2.9,371952,6431678,204.76,5.04,Mature 17+,Paid,Developer J,2024-12-17,8.0 and up,6.3,Yes,Yes,35065035.2,1.22
app73808,App_2426,Education,4.1,203638,1894574,13.38,18.85,Everyone 10+,Paid,Developer J,2024-12-06,10.0 and up,3.2,No,Yes,36594584.54,9.11
app90783,App_3844,Travel,1.5,214532,8867011,331.2,0.0,Mature 17+,Free,Developer I,2024-11-27,8.0 and up,6.3,No,Yes,0.0,9.66
app51891,App_9975,Travel,3.9,424715,8652645,105.95,0.0,Teen,Free,Developer C,2024-10-02,6.0 and up,3.2,No,No,0.0,9.06
app27695,App_9151,Health & Fitness,3.8,374688,3130949,294.44,7.77,Teen,Paid,Developer B,2024-06-21,10.0 and up,6.3,No,Yes,25394143.13,5.4
app98563,App_2109,Education,3.0,216634,6606489,53.43,11.81,Mature 17+,Paid,Developer B,2024-07-22,6.0 and up,1.0,No,No,79633818.59,2.52
app91333,App_1648,Finance,1.6,144005,2763890,414.02,16.7,Everyone 10+,Paid,Developer C,2024-07-15,5.0 and up,2.5,Yes,No,46611153.3,7.17
app95141,App_3843,Photography,1.6,336797,6669100,382.58,0.0,Everyone,Free,Developer C,2024-09-05,5.0 and up,2.5,No,No,3247125.19,9.19
app73715,App_4525,Photography,4.9,143090,362815,126.88,1.38,Mature 17+,Paid,Developer A,2024-06-08,10.0 and up,4.0,No,No,526157.77,7.81
app98723,App_5713,Shopping,2.1,315592,9408608,16.13,0.0,Everyone 10+,Free,Developer G,2024-08-09,10.0 and up,7.4,Yes,No,299457.53,6.87
app69992,App_3894,Travel,4.1,54663,54096,469.47,2.53,Everyone,Paid,Developer E,2024-01-10,8.0 and up,1.0,Yes,No,140238.46,1.57
app83834,App_8119,Health & Fitness,3.8,439122,6155305,59.02,0.0,Everyone 10+,Free,Developer A,2024-03-20,8.0 and up,1.0,No,No,698300.95,6.3
app62838,App_5253,Finance,4.7,162821,7388835,246.3,2.73,Everyone 10+,Paid,Developer I,2024-10-08,10.0 and up,4.0,No,No,21778571.21,5.86
app68064,App_8044,Health & Fitness,2.1,110175,5377842,140.31,13.65,Mature 17+,Paid,Developer F,2024-01-17,9.0 and up,4.0,Yes,Yes,76149209.23,8.56
app62798,App_8280,Game,2.3,179719,3842646,170.97,0.0,Everyone,Free,Developer H,2024-04-02,6.0 and up,5.1,No,No,1697392.54,2.9
app69431,App_7922,Game,2.5,455095,3968962,157.61,0.0,Mature 17+,Free,Developer D,2024-09-08,6.0 and up,5.1,Yes,Yes,2650927.25,9.29
app55549,App_9163,Music,4.0,210489,8026730,165.88,5.24,Teen,Paid,Developer B,2024-11-18,9.0 and up,2.5,No,No,43383377.52,2.23
app41180,App_3900,Photography,4.5,477931,1388180,428.67,0.0,Mature 17+,Free,Developer B,2024-05-30,4.1 and up,4.0,Yes,No,218886.04,3.56
app14361,App_5455,Game,1.7,150910,3517216,347.98,18.04,Everyone,Paid,Developer F,2024-04-05,6.0 and up,1.0,No,No,63734493.93,4.22
app25117,App_6182,Education,2.1,297818,133460,422.97,19.8,Everyone 10+,Paid,Developer J,2024-05-17,4.1 and up,4.0,Yes,No,2676400.7,5.88
app39696,App_4714,Social,2.8,38378,6893948,86.56,0.0,Everyone,Free,Developer B,2024-10-10,7.0 and up,3.2,No,Yes,4647130.19,1.7
app44605,App_2774,Shopping,2.7,125810,1559661,281.25,10.23,Everyone,Paid,Developer D,2024-08-12,5.0 and up,5.1,No,No,16283595.54,1.67
app65637,App_1228,Game,1.5,475359,6929844,333.69,0.0,Everyone 10+,Free,Developer E,2024-11-18,7.0 and up,3.2,No,No,90419.64,6.03
app66707,App_2103,Education,4.6,283181,3551797,198.38,0.0,Everyone 10+,Free,Developer C,2024-02-28,5.0 and up,1.0,Yes,Yes,2188882.35,1.66
app16487,App_3750,Finance,3.0,13222,4212124,420.6,0.0,Everyone,Free,Developer F,2024-07-20,5.0 and up,1.0,Yes,Yes,205787.08,1.48
app29860,App_8019,Game,3.0,163225,6836963,269.32,0.0,Teen,Free,Developer F,2024-09-02,9.0 and up,2.5,Yes,No,8721.71,8.48
app48090,App_2577,Music,1.0,141603,6340675,82.11,10.55,Everyone 10+,Paid,Developer J,2024-11-24,10.0 and up,6.3,No,Yes,67201805.88,1.81
app64543,App_5696,Finance,4.0,384133,8929672,89.82,16.15,Everyone,Paid,Developer A,2024-05-08,9.0 and up,1.0,Yes,Yes,145635399.37,6.07
app20295,App_4637,Game,3.4,102612,9036842,142.77,0.0,Everyone 10+,Free,Developer F,2024-06-28,5.0 and up,3.2,No,No,3612986.61,9.58
app45266,App_2026,Education,4.0,284588,1336313,387.46,0.0,Mature 17+,Free,Developer B,2024-10-30,9.0 and up,4.0,No,Yes,168659.98,4.17
app95072,App_5865,Photography,4.0,30501,6900263,60.72,0.0,Teen,Free,Developer E,2024-01-29,6.0 and up,6.3,Yes,No,5503720.19,5.7
app27269,App_5570,Travel,3.4,294986,3276365,414.09,0.0,Mature 17+,Free,Developer C,2024-06-17,4.1 and up,3.2,No,Yes,324936.75,2.44
app88111,App_1861,Health & Fitness,3.6,268891,5527986,12.03,0.0,Mature 17+,Free,Developer F,2024-08-04,9.0 and up,6.3,Yes,No,2208456.7,6.76
app81270,App_6554,Music,2.4,238090,2294636,443.21,4.29,Everyone,Paid,Developer G,2024-11-21,6.0 and up,2.5,No,Yes,9925456.42,5.29
app12124,App_9130,Health & Fitness,3.0,65435,9315706,104.55,0.0,Mature 17+,Free,Developer B,2024-07-28,8.0 and up,7.4,Yes,No,215848.8,8.69
app37674,App_6759,Game,2.3,204274,3466324,293.29,18.04,Mature 17+,Paid,Developer A,2024-04-21,6.0 and up,3.2,No,Yes,62932568.79,4.59
app42631,App_4809,Shopping,1.1,114433,586520,55.83,0.0,Everyone,Free,Developer A,2024-09-24,5.0 and up,6.3,Yes,No,213925.91,6.17
app51847,App_5106,Health & Fitness,1.8,176027,3381597,132.03,0.0,Mature 17+,Free,Developer C,2024-03-21,10.0 and up,6.3,No,No,178025.28,8.59
app88414,App_3535,Travel,2.5,102758,5161640,78.84,13.5,Mature 17+,Paid,Developer A,2024-04-27,6.0 and up,7.4,No,No,70487623.46,9.32
app23354,App_3435,Health & Fitness,3.5,52114,2510861,233.99,0.0,Mature 17+,Free,Developer F,2024-03-07,10.0 and up,2.5,Yes,Yes,197524.35,5.11
app36411,App_1726,Music,3.9,170682,2353318,53.18,0.0,Everyone,Free,Developer B,2024-12-15,8.0 and up,1.0,No,No,150618.77,2.89
app20707,App_1351,Social,1.1,90497,9176135,41.11,18.33,Mature 17+,Paid,Developer I,2024-01-23,9.0 and up,5.1,No,Yes,171370732.72,2.2
app47350,App_5974,Social,2.5,126457,4945123,135.41,0.0,Mature 17+,Free,Developer E,2024-10-18,9.0 and up,3.2,No,Yes,0.0,1.08
app65968,App_4707,Finance,1.7,41181,3510965,313.01,4.71,Everyone 10+,Paid,Developer G,2024-02-03,6.0 and up,6.3,No,Yes,16986676.12,1.37
app95278,App_9515,Travel,1.1,66046,1398729,481.84,5.63,Everyone 10+,Paid,Developer D,2024-10-15,10.0 and up,3.2,No,No,8096692.73,3.45
app91631,App_3675,Social,1.1,35905,705996,409.05,0.0,Teen,Free,Developer D,2024-08-14,7.0 and up,3.2,Yes,No,152920.81,3.73
app96669,App_8617,Photography,4.6,217684,654016,423.63,0.0,Teen,Free,Developer B,2024-11-20,8.0 and up,4.0,Yes,Yes,32994.81,3.62
app77493,App_1979,Health & Fitness,1.5,312185,1147475,309.83,7.02,Everyone 10+,Paid,Developer A,2024-09-02,8.0 and up,4.0,No,Yes,8130315.66,7.02
app73512,App_8261,Shopping,3.5,404571,3465901,105.41,0.0,Everyone 10+,Free,Developer H,2024-10-27,9.0 and up,6.3,No,No,970653.79,5.39
app88244,App_6332,Photography,3.5,66386,2837860,163.46,0.0,Everyone 10+,Free,Developer G,2024-04-16,7.0 and up,4.0,No,Yes,129744.21,9.55
app27769,App_6636,Finance,2.6,290979,5328953,430.99,8.33,Everyone,Paid,Developer G,2024-01-29,6.0 and up,2.5,No,No,44840896.81,7.06
app63213,App_7577,Social,5.0,96350,2745641,404.16,5.59,Everyone 10+,Paid,Developer D,2024-02-29,9.0 and up,2.5,No,No,16443583.86,9.69
app84094,App_1681,Finance,4.9,224617,4303902,372.33,17.93,Mature 17+,Paid,Developer D,2024-09-17,9.0 and up,5.1,Yes,Yes,77488209.67,4.24
app17131,App_6336,Productivity,2.8,416331,9843435,385.45,11.95,Everyone,Paid,Developer H,2024-10-05,10.0 and up,6.3,No,No,118425320.54,1.52
app30157,App_5768,Social,1.3,377749,3454004,35.82,0.0,Everyone,Free,Developer E,2024-03-13,8.0 and up,3.2,No,Yes,325350.6,2.17
app16689,App_6151,Health & Fitness,3.3,28606,2733813,238.3,0.0,Teen,Free,Developer I,2024-09-11,8.0 and up,3.2,Yes,No,352247.33,8.42
app48852,App_3293,Social,1.5,494995,6813351,454.16,2.23,Everyone,Paid,Developer E,2024-08-20,4.1 and up,5.1,No,No,20539188.84,1.43
app61843,App_4721,Health & Fitness,4.6,455305,8266943,74.67,0.0,Everyone 10+,Free,Developer C,2024-11-16,5.0 and up,2.5,Yes,No,1338171.32,5.21
app11336,App_6853,Social,1.3,111595,9944602,442.66,5.04,Mature 17+,Paid,Developer E,2024-12-09,4.1 and up,1.0,Yes,No,51986917.73,2.14
app71384,App_1388,Music,2.7,37227,2408959,118.21,14.87,Mature 17+,Paid,Developer E,2024-04-18,8.0 and up,1.0,No,Yes,36009467.94,8.47
app24218,App_5963,Music,1.4,356581,9992686,131.17,17.63,Mature 17+,Paid,Developer E,2024-10-07,10.0 and up,7.4,Yes,No,176768288.22,1.97
app52372,App_6735,Travel,1.3,200984,6408718,202.29,3.51,Everyone 10+,Paid,Developer A,2024-11-26,6.0 and up,3.2,Yes,Yes,22793839.34,4.25
app19691,App_1528,Music,1.1,246135,1983527,426.22,0.0,Everyone 10+,Free,Developer C,2024-07-25,9.0 and up,3.2,Yes,No,161075.92,4.5
app94969,App_9041,Social,3.3,58101,5228212,339.18,10.42,Teen,Paid,Developer G,2024-08-20,7.0 and up,4.0,No,No,54505972.43,2.19
app74364,App_4792,Travel,4.4,129259,3993950,433.29,0.0,Everyone,Free,Developer I,2024-07-15,4.1 and up,5.1,No,No,0.0,9.71
app86739,App_6528,Photography,3.8,226494,9464398,182.47,12.93,Teen,Paid,Developer F,2024-08-01,4.1 and up,7.4,Yes,Yes,123060935.32,9.38
app38306,App_7177,Social,4.5,162322,5610032,140.59,0.0,Teen,Free,Developer C,2024-08-24,7.0 and up,4.0,Yes,Yes,486707.25,6.0
app66165,App_8304,Health & Fitness,3.7,27013,822977,429.06,0.0,Mature 17+,Free,Developer E,2024-05-24,6.0 and up,3.2,No,No,288335.59,6.18
app69090,App_3129,Photography,4.1,353314,9221655,196.24,0.0,Everyone,Free,Developer H,2024-11-17,4.1 and up,4.0,Yes,Yes,1920906.33,6.09
app65482,App_4818,Travel,2.9,480099,2626340,37.89,0.0,Teen,Free,Developer F,2024-05-15,8.0 and up,5.1,No,No,523893.69,6.4
app25002,App_5856,Travel,4.0,379255,7560372,395.85,0.0,Mature 17+,Free,Developer B,2024-12-22,4.1 and up,4.0,Yes,Yes,423836.49,8.2
app51213,App_6669,Health & Fitness,1.5,427573,3935664,239.4,0.0,Everyone 10+,Free,Developer H,2024-05-16,6.0 and up,3.2,Yes,No,764043.08,2.62
app16590,App_5808,Education,4.3,102128,5686112,298.38,18.21,Teen,Paid,Developer G,2024-03-14,8.0 and up,4.0,Yes,No,105357563.81,3.13
app99724,App_9509,Game,1.9,54445,1112253,459.7,0.0,Everyone,Free,Developer C,2024-02-09,5.0 and up,4.0,No,No,450232.46,3.11
app70023,App_8432,Shopping,1.6,269219,3396180,336.18,0.0,Everyone 10+,Free,Developer F,2024-07-23,10.0 and up,3.2,No,Yes,571191.13,5.67
app50532,App_8386,Health & Fitness,2.0,324648,7531571,318.29,0.57,Teen,Paid,Developer B,2024-12-02,7.0 and up,7.4,No,No,6818299.9,5.03
app87145,App_8214,Health & Fitness,2.9,76565,4663193,364.72,7.73,Teen,Paid,Developer G,2024-06-29,6.0 and up,1.0,Yes,Yes,36423209.08,7.17
app19960,App_3191,Social,2.2,151402,8875607,155.76,13.67,Mature 17+,Paid,Developer E,2024-12-09,5.0 and up,5.1,Yes,No,123564861.66,8.5
app72196,App_7564,Game,2.5,23957,1461156,213.91,0.0,Everyone 10+,Free,Developer F,2024-03-07,4.1 and up,5.1,No,No,838096.27,1.84
app86080,App_2120,Health & Fitness,3.2,248083,3712900,333.12,8.14,Teen,Paid,Developer H,2024-06-20,5.0 and up,3.2,Yes,Yes,30297660.26,9.29
app18412,App_5136,Health & Fitness,3.3,360819,4624338,331.0,0.0,Teen,Free,Developer A,2024-10-30,10.0 and up,1.0,No,Yes,862595.13,6.04
app89499,App_3868,Finance,2.2,317063,6647045,384.22,0.0,Mature 17+,Free,Developer C,2024-10-26,4.1 and up,3.2,Yes,No,4988089.34,7.62
app88686,App_5038,Productivity,2.3,73607,5591033,324.53,12.74,Everyone,Paid,Developer B,2024-11-19,9.0 and up,5.1,No,Yes,71510495.78,6.38
app63199,App_3432,Education,4.3,240674,5294662,111.35,0.0,Everyone 10+,Free,Developer J,2024-04-09,4.1 and up,5.1,Yes,Yes,2453026.49,6.26
app46038,App_3872,Finance,1.8,382251,3014989,62.22,10.95,Mature 17+,Paid,Developer A,2024-10-28,10.0 and up,5.1,Yes,Yes,34016577.79,7.69
app31312,App_2997,Game,3.9,347749,5669357,89.78,0.0,Mature 17+,Free,Developer B,2024-08-16,5.0 and up,3.2,Yes,No,1224666.96,6.76
app27695,App_7369,Music,1.8,422995,9788082,371.35,10.8,Everyone,Paid,Developer E,2024-01-22,5.0 and up,5.1,No,No,106377364.89,8.79
app92852,App_2227,Productivity,3.6,468934,8535897,429.1,0.0,Everyone 10+,Free,Developer F,2024-12-15,6.0 and up,2.5,Yes,Yes,179132.13,5.22
app34032,App_7678,Health & Fitness,2.0,299946,7104004,42.54,18.02,Everyone,Paid,Developer D,2024-09-29,4.1 and up,6.3,No,Yes,128283373.49,2.0
app32095,App_3809,Health & Fitness,1.9,203848,4485957,217.99,0.0,Everyone 10+,Free,Developer G,2024-07-13,6.0 and up,2.5,Yes,Yes,0.0,5.94
app95800,App_2832,Education,3.9,32203,9153300,442.92,15.5,Everyone,Paid,Developer C,2024-06-26,6.0 and up,6.3,Yes,Yes,141876150.0,2.46
app74421,App_5730,Finance,3.6,264949,6833515,373.3,0.0,Everyone,Free,Developer H,2024-01-30,6.0 and up,1.0,No,No,1208231.01,5.02
app11684,App_5142,Productivity,2.0,239245,8638214,247.57,0.0,Teen,Free,Developer G,2024-09-06,5.0 and up,6.3,No,Yes,130219.2,1.37
app46429,App_1811,Productivity,3.5,332641,5914824,282.45,10.75,Mature 17+,Paid,Developer D,2024-12-15,4.1 and up,3.2,No,No,64048821.83,2.45
app30208,App_6462,Social,1.6,213173,863157,84.57,12.55,Everyone,Paid,Developer G,2024-10-24,9.0 and up,1.0,No,Yes,11522815.98,6.96
app75665,App_2702,Travel,4.4,460192,3422231,461.84,19.55,Teen,Paid,Developer A,2024-12-05,4.1 and up,6.3,Yes,No,67065598.84,2.76
app25709,App_8903,Education,3.5,398448,6349998,163.7,0.0,Mature 17+,Free,Developer H,2024-05-07,9.0 and up,5.1,Yes,No,350472.2,7.86
app79797,App_8411,Social,3.5,270422,8336410,265.62,0.0,Everyone 10+,Free,Developer B,2024-08-01,8.0 and up,5.1,Yes,No,0.0,2.19
app49442,App_5648,Health & Fitness,1.4,371031,6873791,9.03,2.37,Everyone 10+,Paid,Developer F,2024-02-27,7.0 and up,7.4,Yes,No,19015435.93,3.77
app49414,App_8022,Music,4.0,103666,1239403,64.94,10.46,Everyone,Paid,Developer F,2024-12-31,4.1 and up,1.0,Yes,No,13605091.44,4.68
app91017,App_8334,Shopping,1.4,2491,1390656,5.81,0.0,Everyone,Free,Developer A,2024-01-19,8.0 and up,4.0,No,No,248980.07,9.99
app82411,App_1130,Game,3.7,354960,3696481,248.92,18.69,Mature 17+,Paid,Developer H,2024-08-20,7.0 and up,2.5,No,No,69280161.53,1.69
app48865,App_4168,Health & Fitness,4.6,383593,2196270,444.09,0.0,Everyone,Free,Developer I,2024-06-01,8.0 and up,7.4,No,No,223726.0,1.37
app68413,App_5072,Shopping,2.2,218095,4485883,99.55,17.9,Everyone,Paid,Developer E,2024-03-28,9.0 and up,6.3,No,No,80297305.7,1.97
app81511,App_9290,Finance,4.3,125437,5741909,398.06,0.0,Mature 17+,Free,Developer D,2024-06-28,5.0 and up,1.0,No,No,0.0,7.78
app99785,App_5380,Productivity,2.7,394909,7013521,371.86,0.0,Everyone 10+,Free,Developer J,2024-02-28,8.0 and up,2.5,No,No,1589921.63,3.54
app99008,App_4674,Social,2.4,169954,9148369,108.2,4.01,Everyone 10+,Paid,Developer B,2024-07-30,10.0 and up,6.3,No,Yes,36962905.0,8.68
app83895,App_6593,Music,4.5,3940,549255,44.54,0.0,Everyone,Free,Developer B,2024-06-21,6.0 and up,4.0,Yes,Yes,343291.68,4.1
app62172,App_9809,Music,2.9,20389,2769159,42.51,9.04,Everyone 10+,Paid,Developer H,2024-10-26,9.0 and up,6.3,No,No,25985574.17,5.3
app77236,App_1309,Finance,5.0,110988,7679329,170.09,0.0,Teen,Free,Developer F,2024-01-12,7.0 and up,4.0,No,No,6445932.14,3.74
app13271,App_8810,Travel,1.4,105508,2488121,277.87,0.0,Mature 17+,Free,Developer H,2024-08-04,6.0 and up,6.3,Yes,No,1285512.44,9.31
app72229,App_4035,Social,1.7,427559,6001124,209.68,0.0,Teen,Free,Developer A,2024-12-15,4.1 and up,7.4,No,Yes,119432.22,4.76
app72035,App_7318,Health & Fitness,4.2,11097,3134267,313.96,0.0,Teen,Free,Developer G,2024-11-23,8.0 and up,2.5,No,Yes,589781.28,6.2
app61661,App_2763,Productivity,3.2,326474,6902985,422.39,8.22,Mature 17+,Paid,Developer H,2024-05-12,8.0 and up,6.3,Yes,Yes,57913800.49,5.08
app70465,App_2850,Shopping,4.3,100812,3318916,460.5,0.0,Everyone 10+,Free,Developer J,2024-08-13,6.0 and up,7.4,No,Yes,16147.74,1.08
app79787,App_3078,Education,5.0,232173,4026966,164.24,0.0,Everyone 10+,Free,Developer J,2024-06-03,8.0 and up,1.0,No,Yes,1220634.93,6.69
app23312,App_1032,Music,3.8,161852,6981274,202.82,0.0,Mature 17+,Free,Developer E,2024-12-28,9.0 and up,2.5,Yes,No,1630930.25,5.36
app25389,App_3360,Education,3.3,459925,7958345,121.54,0.0,Everyone 10+,Free,Developer B,2024-10-26,7.0 and up,3.2,Yes,No,2814298.52,1.15
app50848,App_9025,Productivity,3.1,489362,3020735,272.31,0.0,Mature 17+,Free,Developer J,2024-11-18,10.0 and up,1.0,No,No,187580.44,3.72
app62195,App_9135,Social,4.8,287395,6572667,85.73,6.83,Everyone,Paid,Developer F,2024-06-17,4.1 and up,4.0,Yes,Yes,49302087.05,5.6
app94907,App_9545,Education,2.7,448955,3992573,185.23,0.0,Teen,Free,Developer D,2024-04-04,10.0 and up,5.1,Yes,No,0.0,5.36
app16494,App_9285,Travel,1.8,115373,9340705,373.06,0.0,Mature 17+,Free,Developer E,2024-07-21,8.0 and up,2.5,Yes,No,1944141.74,7.77
app16607,App_8664,Social,4.5,39298,4487786,445.99,0.0,Everyone,Free,Developer E,2024-10-26,8.0 and up,1.0,Yes,Yes,262718.84,7.47
app50712,App_4793,Game,4.6,432640,520130,81.65,0.0,Mature 17+,Free,Developer C,2024-10-07,9.0 and up,6.3,Yes,Yes,443649.7,7.91
app80818,App_2465,Finance,3.0,195958,9721047,401.19,1.29,Everyone,Paid,Developer E,2024-07-22,7.0 and up,4.0,No,No,14923230.23,1.37
app65138,App_8640,Game,3.0,149468,1046232,301.36,0.0,Teen,Free,Developer C,2024-07-26,9.0 and up,3.2,Yes,No,68830.04,7.7
app17070,App_6678,Music,4.6,19671,8900666,155.99,0.0,Everyone 10+,Free,Developer G,2024-11-15,8.0 and up,6.3,Yes,Yes,4912403.47,4.39
app60138,App_8940,Finance,4.7,313851,5499318,256.66,14.74,Everyone,Paid,Developer I,2024-08-21,9.0 and up,6.3,Yes,No,82823736.06,6.83
app40128,App_1251,Productivity,1.2,36673,8145385,97.08,14.5,Everyone 10+,Paid,Developer G,2024-08-29,4.1 and up,2.5,Yes,Yes,118747097.87,3.49
app10017,App_5640,Health & Fitness,1.9,48693,2392974,166.75,0.0,Everyone 10+,Free,Developer H,2024-02-17,6.0 and up,3.2,Yes,No,1315517.52,7.48
app24163,App_5943,Music,3.4,318653,5364665,386.34,0.0,Everyone,Free,Developer H,2024-03-07,7.0 and up,1.0,Yes,Yes,71857.97,6.3
app72162,App_9066,Shopping,3.0,83067,6909930,39.4,0.0,Everyone 10+,Free,Developer C,2024-05-03,7.0 and up,5.1,No,No,4805453.42,1.78
app62924,App_7194,Photography,3.5,183674,2711271,123.32,7.72,Everyone,Paid,Developer E,2024-01-24,6.0 and up,6.3,Yes,Yes,23456052.83,5.28
app39090,App_9620,Finance,4.4,220368,5581370,346.46,0.0,Everyone,Free,Developer I,2024-09-08,4.1 and up,5.1,Yes,No,73389.71,9.93
app98447,App_9572,Photography,4.9,468704,9886449,111.04,3.68,Everyone,Paid,Developer D,2024-03-27,4.1 and up,3.2,No,No,36838104.42,7.27
